	law lever 	Based on the information, providing by this chart, situation of law lever could be seen in developed countries in EU, S. Asia and countries in L. America.
	often	Based on this information, we can make a conclusion that the most popular goods, which are transported by rail is some manufactured goods and metal, and a car make transportation of food products even often.
	sigt	Basically, you should focus your sigt on something far and then spin your eyes for a bit.
	left	Becaue the most of gases, which is left by airplanes in the air don't get down to the Earth, but mix with air on the level of around 10000 metres.
	faculties	Because all universities have different directions and faculties.
	chemistry	Because chemistry is dangerous and needs more care from transporting.
	needs	Because chemistry is dangerous and needs more care from transporting.
	this	Because during the period of socialization this features can be transformed by ourselves if we want.
	such	Because I am use social media such Vkontakte.
	receive	Because it is always difficult to stop receive money, when you have much money.
	rang	because it is if the part of film will be download before the day of premier, the rang of company dramatic decrease.
	population	Because it is very, very important for two next population, how much people live in world in the features and how they will develop in the features.
	sitting	Because now we live in more stressful, sitting and not so healthy lives.
	is	Because now, for example a lot of drugs, but most of them too expensive, so it is not allow poor people, who wants to go to the gym, do it.
	part	Because nowadays air planes becomes part of our lives.
	have	Because of a lot of messages, phone calls and information people have stress and depression, which lead to nervous breaks.
	of	Because of all of these reasons student bad behaviour problem is so severe.
	information	Because of full access to this sort of information, which people are usually interested in, they sometimes do not have any thoughts about illegal side of what they are doing.
	which	Because of full access to this sort of information, which people are usually interested in, they sometimes do not have any thoughts about illegal side of what they are doing.
	share	Because of increasing amounts of new technologies pirates have broad opportunities to share official production by free pirate copies on the Internet.
	number	Because of it many musicians and film producers lose huge number of money.
	consider	Because of it most of teenagers consider that everything is available for them and do not care much about future consequences.
	it	Because of it movie producers lose their income.
	outside	Because of it they usually spend quite a little time outside and do not aware of all value and beauty of our nature, I can partly asree with this statement.
	records	Because of sharing files on the Internet they lose bigger money than ever: many people prefer enjoying free films at home rather than paying for original records or going to the cinema.
Synonyms	tomorrow	Because of their profession, they have to work with thousants of young men and they can't precisely say who will be the criminal tomorrow.
	estimate	because of this other can not estimate the work of singers or actors and tne do not want to work in this situation.
	not	Because people who want enjoy, for example, great work of famous architect, really want to feel themselves in safe and be sure that there are not any damage for them and for their children.
	each	Because process of change resources is one of the most important for each government.
	to make a big damage 	Because some of them continue to make a big damage to the air despite the fact that they must use filtres on their tubes.
	evidences	Because the artists don't get one full amount of money, they couldn't use it to make better music or films, they don't have any evidences that their next work wouldn't be downloaded from the Internet for free.
	possibilities	Because the number of facilities can rise the possibilities of people to do sport.
	TRUE	Because they are not true with you or with themselves.
	distinctive	Because they have distinctive point of wiev on this problem.
	note	Because they should provide all information for passengers, note them about changes, carry about planes, deal with a luggage.
	tries	Because tries to accept similar numbers of male and female students it is good change for making base of democraty, but it is not best area of changing for this.
	TRUE	Because true measures need to be taken.
	exempl orphans 	Because, exempl orphans can non afford to pay to fims and music concerts, like many others.
	not harmful	Because, not everything, that is modern and convinient, is useful and not harmful.
	ecology	Because, on the one hand, airplanes threw some gases to the atmosphere, and it can damage the ecology.
	some gases 	Because, on the one hand, airplanes threw some gases to the atmosphere, and it can damage the ecology.
	threw	Because, on the one hand, airplanes threw some gases to the atmosphere, and it can damage the ecology.
	had second stage 	Bechelor's degree had second stage in popularity among females (about 50%).
	obeying	Becoming the child's friend and knowing their strengths and weaknesses would help them create a bond of love and respect, thus forming an individual that is law obeying and respectful to the other people.
	failing	Becouse of air pollution many tipes of animals from all over the world are failing and it is a big problem for animals world.
	tipes	Becouse of air pollution many tipes of animals from all over the world are failing and it is a big problem for animals world.
	to be 	Becouse one side can not to be with another.
	numbers of percentage 	Before 1995, the percentage of overweight girls was higher than the one of the boys, but in 1995 the numbers of percentage became equal.
	dramatic	Before 2010 the number of people over 65 was not so dramatic.
	results: as 	Before that, really low positions of Japan could be caused by the Nuclear explosions in Hirosima and Nagosaki, and after-explosion results: as mutations and cancer.
	year	Beginning with 2010 year, this technology is more popular in society then others smartphone, 41 percent of global profit in 2010 and more 90 percent in 2015 year.
	year	Beginning with 2010 year, this technology is more popular in society then others smartphone, 41 percent of global profit in 2010 and more 90 percent in 2015 year.
	years	Beginning with Yemen, it can be clearly seen, that the number of people in middle age in 2050 in comparison to 2000 is projected to increase at 11 percent and the number of people from 0 to 14 years will decrease at 13 percent.
	for	Behavior theory told us about stumul attention - consume system which is still actuall for nowadays.
Copying expression	in a mature age	Besides that, the most noteworthy fact about 1998 is that in the dominant sector of education the biggest amount of employees were in a mature age and reach maximum in the baud of 45-56 years old, meanwhile as in all of her sectors the biggest amount of people accounted for the youngest or next young group by age.
Tense semantics	reach	Besides that, the most noteworthy fact about 1998 is that in the dominant sector of education the biggest amount of employees were in a mature age and reach maximum in the baud of 45-56 years old, meanwhile as in all of her sectors the biggest amount of people accounted for the youngest or next young group by age.
	reach	Besides the places to which the sportsmen of different countries reach are playing very significant role for that countries.
	diminue	Besides the possibility that this number will become smaller in both countries in next fifty years, the gap will remain but also diminue.
	harmed	Besides these products cand be harmed durin the flight.
	cause	Besides, a person who sped a lot of time using Internet can cause from obesity.
	set	Besides, children are able to hurt themselves while exploring the nature or playing outdoors close to it, so parents just set their children in 'cages' of shopping mals and cinemas.
Copying expression	want	Besides, children can not make a wise decision about which languages they want to learn.
	many	Besides, every air portes should pay many amount of money for oil.
	Idian's and Sweden ones	Besides, France's results at the end of thr period were between Idian's and Sweden ones: 20% bigger than in Sweden and 20% smaller than in India.
	to the natural world 	Besides, going with a child to the natural world may be dangerous.
Synonyms	amount	Besides, government can introduce laws to air companies' standards not to reduce the amount of air travel.
	could	Besides, government could make a free medical services for all citizens.
Tense semantics	do	Besides, HTC don't become popular during the period and profit of this firm up from 10% to 15% in best time but in last 4 years go down to 5%.
Tense semantics	go	Besides, HTC don't become popular during the period and profit of this firm up from 10% to 15% in best time but in last 4 years go down to 5%.
	confidence	Besides, if sportsman was caught once there is no confidence that this situation will not repeat.
	particular	Besides, it also must be pointed out that there is a tendency for both groups to choose particular subjects .
	questions	Besides, it can be seen from the life, that men are good at one aspects and women are the best in other questions.
	will	Besides, it can increase pices on harmful production, thus, public will no incentive to smoke and drink.
	often	Besides, it is more safety to travel on train, and it's very expensive to use airplane in often trip.
Copying expression	65+ years 	Besides, it is noticeable that the age group of 65+ years has the smallest percentage use of all the three social networks, suggesting the fact that elderly people are least interested in any of them.
Synonyms	amount	Besides, London have the biggest amount of kilometres of route, which is 394, but the biggest amount of per year passengers are in Paris and Tokyo (1191 and 1927 millions), when capital of Great Britain has just 775 millions.
	when	Besides, London have the biggest amount of kilometres of route, which is 394, but the biggest amount of per year passengers are in Paris and Tokyo (1191 and 1927 millions), when capital of Great Britain has just 775 millions.
Synonyms	amount	Besides, marchinery goods hiting their peak at 12 per cent wich transported by rail in sprite of the amount of mentioned goods transported by road rech their peak at just 2 per cent.
	karma effect	Besides, people believe in karma effect.
	sport	Besides, people using drugs usually become addictive and it is a medical problem closing the way to professional sport.
	works	Besides, people who prefer to work less and have more free time manage to find such works which will give them a flexible working hours and will offer great emotions and more free time.
	economics	Besides, poor countries can not offer job opportunities and can not develop their economics without the subsidies of well-developed countries, as a result people leave their home, causing an increase in migrant's flow which has a bad influence on lifes and safety of people from countries where they come to.
	done	Besides, some other meagers ought to be done.
	have	Besides, that will be nice, if users have a long-walk during the day.
	users	Besides, that will be nice, if users have a long-walk during the day.
	number	Besides, the number is the same as in 2014.
	the working productivity 	Besides, the working productivity will suffer as well.
	as fast as it possible	Besides, there are things that sould be solved as fast as it possible, but there is a question: what is more important to invest in?
	consists	Besides, there is a tendency that women prefer to work in service fraction (88%), while for Indonesia this indicator consists 49% and it is lower than for men around 7 points.
	fraction	Besides, there is a tendency that women prefer to work in service fraction (88%), while for Indonesia this indicator consists 49% and it is lower than for men around 7 points.
	indicator	Besides, there is a tendency that women prefer to work in service fraction (88%), while for Indonesia this indicator consists 49% and it is lower than for men around 7 points.
Synonyms	amount	Besides, these unrecognizable sutuations kill huge amount of human lifes.
	kill	Besides, these unrecognizable sutuations kill huge amount of human lifes.
	start to have a lack of 	Besides, they sometomes start to have a lack of money even for some basic needs and that undermines their quality of life.
	expanses	Besides, they usually choose more expensive resorts and hotels and should not worry about their expanses, enjoying different entertainments.
	should	Besides, they usually choose more expensive resorts and hotels and should not worry about their expanses, enjoying different entertainments.
	needed	Besides, those schools will be needed to make advertisement, to talk, for example, to old people and explain to them that excepting help from young people who work in such charity group, will help them to save money.
Synonyms	affects	Besides, when a person is surrounded by different gadgets he become distracted, annoyed and stressed and it affects on a health in a bad way.
	get incentives for this	Besides, when people see that someone start to do sport, they become to repeate and get incentives for this.
	it	Besides, work helps them to be smarter, earning more money give more opportunities in life such as buying the car or phone, living in expensive flat, quality medicine, good education for their children, chance to get the insurance for health, car and house or give the opportunity for your family to go abroad in different countries, but the price of it is time.
	do	Better solution would be the right to people to deside by themselves do the want make their produc with property licence.
	the right to 	Better solution would be the right to people to deside by themselves do the want make their produc with property licence.
	number	Between 1940 and 1980 this number was increasing.
	in intensive way 	Between 1960 and 1990 the graph went up in intensive way with a pick in 1980.
	quantity	Between 2008 and 2009 the amount of investment was fluctuating but after the peak in 2011 it was decreasing dramatically to the quantity of 214$ billion invested by all countries in 2013.
	Units	Between 6 to 21 hours Units of electricity faster increase from 30,000 to over 40000 in winter.
	located	Between Africa and Asia Middle East, the EU and Latin America are located.
Synonyms	amount	Biggest decrease in no educated childrens was in South Asia, amount of girls with no education dropped down more than four times and boys more than two in 2012.
	in	Biggest decrease in no educated childrens was in South Asia, amount of girls with no education dropped down more than four times and boys more than two in 2012.
	down	Birth rate during this period was also getting down until it reached the lowest point in 1950.
	it	Borrowing and returning books in 1990 and in 2000 was the main reason to visit a library, in both years it was more than a half of visitors, who went to the library to borrow or to return a book.
	have	Both 1990 chart and 2000 one have four common reasons.
Tense semantics	have	Both 2014 and 2015 have same - 5,9%.
Tense semantics	are	Both charts represent the information about goods which are transported by various ways: by rail and by road in Eastern Europe in 2008.
	possible	Both factors mentioned make young people perceive crime as something conventional, something that is possible to be commited by anyone.
	know	Both groups of people have their own argument, and it would be interesting to know them and decide whether or not pirating is a bad thing.
	peaks in 	Both minimum and maximum peaks in July in Russia, while in Brazil there is a slight decrease.
	of students 	Both of students will be paying attention to each other, not to course, which is bad.
	were	Both of them were 11%, which in summary was 22%.
	meditated	Both points of view have their fair reasons to exist and be meditated upon.
Tense semantics	have	Both regions keep the same level in 2014 and 2015 but have difference almost in 8%.
Tense semantics	keep	Both regions keep the same level in 2014 and 2015 but have difference almost in 8%.
	grew up	Both statistics of boy and girls slightly grew up.
	statistics	Both statistics of boy and girls slightly grew up.
	statistics	Both statistics of boy and girls slightly grew up.
	per cent 	Both tables illustrate the per cent of male and female workers in three employement fields in Indonesia and Australia in 2010.
	category	Both tables represent three category of employment, in which shows the percentage of each gender working in particular sphere in Australia and Indonesia in 2010.
	finally	Both these examples show that studying a subject which is not interesting and is difficult will not bring better results finally.
	have both situation 	Boys and girls have both situation in question about education.
	get their first love	Boys and girls learn to communicate with each other, often in the middle school students get their first love.
	reduced	Boys and girls want to study, so in the other world number of children without primary education to reduced.
	education unability 	Boys education unability became lower (from 10,5 million to 7,7).
	are	Boys prefer one speciality, girls are another: they choose direction which is interesting for them and useful for their future.
	speciality	Boys prefer one speciality, girls are another: they choose direction which is interesting for them and useful for their future.
	do up 	Boys who did regular physical activity was 57% in 1990, and this number do up to 87% in 2005.
	was	Boys who did regular physical activity was 57% in 1990, and this number do up to 87% in 2005.
	influences	Bright colors, smooth lines and lovely decorations influences on person's mood in a positive way which is quite important since houses are built for people.
	care	Bringing western rules of medical insurance and work schedule for employees to the developing countries is not only about providing these people with job, but also teaching them that a company should care about its workers and provide them with medicine, breaks and days-off.
Word form transmission	millions	British army trains travelled nine millions track miles every month.
	numbers	Bu contrast, the numbers of unemployment of worldwide were 5,9 for whole period of time.
	ex.	Building business was and and still is most popular in 18-25 age group (ex.
	rising	Building new medicine centres and promoting health care programms could be more efficient ways of rising peoples health level.
	kilometres	Built in the twentieth century, railway systems of Paris, Tokyo and Washington don't vary so much in kilometres of its routs, but in the number of passengers they have some difference.
	love	Bur do you love or hate domination - everybody choose it for himself.
Transliteration	politics	Business books emphosise, that society and all its members must feel confident in every step taking by politics and what is more, to have an essense of non-restricted protection.
	so fast so 	Businessmen should travel so fast so it is possible.
	wokers	But 29 percent of male and 43 percent of female wokers work in it in Indonesia.
	percent	But 50 year later number of old people is going to increase almost in two times, from 24,1 percent in 2000 to 42,3 percent in 2050, while the percent of adults and children will decrease.
	percent	But 50 years later situation in Yemen is predicted to change percent of adults will increase, while the number of children will decrease.
	schoolar	But a lot of people don't like math, for example, but they have to study it because it's important for their personal development and it's a schoolar course.
	from	But adults from 30-49 use Linkedln more than people from 18-39.
	represent great progress 	But after 2020 this situation is going to change and in 2040 USA will represent great progress (24%).
	different gender 	But after all it is not that easy to find same number of different gender on one subject.
	shallowly	But after that fuel consumption upsurged until approximately 1977 and shallowly decreased until the beggining of 1980's.
	upsurged	But after that fuel consumption upsurged until approximately 1977 and shallowly decreased until the beggining of 1980's.
	take	But all students can not take the same attantion at school and if causes lack of manners which is necessory for the right behaviour.
	some	But all these measures can not be useful without some physical activities or relaxation like yoga.
Synonyms	a decision	But alone they are not a decision.
	is	But also I agree with people who say that it is little effect to do people health.
	less	But also women's one of the main reason to use this social network is to see funny posts and, what is unpredictable, men do it less.
	them	But also, other people think that there are things that help people to feel them good and sport plays a little role for people's health.
	must be look 	But as for me, it is sagnifically important to care about how buildings look like and it is obvious that they must be look gorgeous.
	view	But as it always happens there is another view on this problem.
	say	But at the same time many people say about connection of this widespread using technologies with increasing numbers of health problems.
	count	But boys feature reached the count of 7,7 million.
	years	But children 0-14 years fall on 13,1% on compare with 2000.
Tense semantics	fall	But closer to 1995 all they fall even more than in Japan.
	count	But count of that food must be normal, not little, not huge.
	find	But crime rise and many people find such way to reduce it.
	such	But crime rise and many people find such way to reduce it.
	reducing	But doing only sport facilities will not help in reducing this problem.
	years' 	But due to the process of globalisation there are the simmilar trends of tho groups: decreasing of 0-14 years' group and increasing group 60+.
	is not underlying 	But during the last years this trend is not underlying anymore.
	country	But during the period of 12 years it decreased not so significant and achieved the point of 7,7 mil. of boys and 7,6 mil of girls without education and became the second country in the rating.
	not so significant 	But during the period of 12 years it decreased not so significant and achieved the point of 7,7 mil. of boys and 7,6 mil of girls without education and became the second country in the rating.
	gives another effect	But EU stable gives another effect.
	it's 	But every country keep on it's position in comparision to others.
	died	But every day we hear about people with different died illness.
Copying expression	every of us	But every of us has a prophetic voice.
	in	But films allow them to "touch" and to look at the other cultures and absorb in their atmosphere.
	separated	But first of all people should create separated sites where there are these movies.
	plump down 	But for Instagram persentage of people is drasticly plump down after age goes beyond 30.
	manufacturing	But from other side, people of this country will not used all kinds of manufacturing, for example, if they are not the best of this way, Government will spend a lot of resurses on improve manufacturing, and in some situation of some countries should do in other way.
	of this way	But from other side, people of this country will not used all kinds of manufacturing, for example, if they are not the best of this way, Government will spend a lot of resurses on improve manufacturing, and in some situation of some countries should do in other way.
	grow	But from the middle of 80s China made a big leap and started to grow the amount of fossil very quickly.
Copying expression	from the one hand	But from the one hand, people who learn foregein language from primary school have a lot of positive fact, which they can use in their life, for example, they can read foregein books or magazines, watch foregein films.
Synonyms	learn	But from the one hand, people who learn foregein language from primary school have a lot of positive fact, which they can use in their life, for example, they can read foregein books or magazines, watch foregein films.
	from the other hand 	But from the other hand if we do sport it does not mean that we will never have any illneses.
	side	But from the other side, we should understand that the process of customer's decision making is pretty difficult.
Synonyms	amount	But goverment can't just reduce the amount of flyghts even because of themselves.
	having to 	But having to said that it still important to work,becouse everyone wants to earn enough money and let themselves everything what they need.
	let	But having to said that it still important to work,becouse everyone wants to earn enough money and let themselves everything what they need.
	indeed	But here comes another problem, how can we be sure that the money indeed will be used to fix the problems with the air pollution and global warming?
	here	But here is a point of view that characteristics we are born with have a major influence.
	know	But how can people know a new musician without knowing his songs?
	knowing	But how can people know a new musician without knowing his songs?
	possibility	But how can they do that without possibility?
	exposure	But how essential is it to exposure childrent to the nature for their self-development.
	is already 	But how we can see, this trend fall gradually and in 2050 this percent is already 37.
	themes	But I am not agree with it because, I think, there are some gender themes which are better understood by males or females only.
	not become 	But I am sure that perks outweigh drawbacks if person does it carefully and not become a reckless fan.
Synonyms	decide	But I don't think that it is important Universities should decide more significant problems linked with study.
	little	But I should notice that some types of arts can not be shown to the children, because it may hurt their feelings or minds or be really unacceptable for this little age.
	efficient	But I think that accepting this idea will not not bring efficient benefits to society.
	invalid	But I think that the arguments for not doing sports for health are invalid.
	flying	But I think that there is no need to ban it and decrease the amount of flying, because it is convenient for people and it makes our travels simply.
	entring	But I'm sure, that male and female should have equal chance for entring.
	toward	But if a person does not have own opinion, manipulated easy by other people, so this person should make some steps toward dealing with this problem and take some measures.
	anybody	But if anybody starts to break the law, stimuls for other people to do the same things appear.
Synonyms	amount	But if it were my choice, I'd rather not reduce the amount of air travel.
	talk	But if talk about developing countries we can see a tendency in the investments in renewable energy.
	men	But if the facultie take the same number of students both genders there would be only 6 men on the first course last year.
	take	But if the facultie take the same number of students both genders there would be only 6 men on the first course last year.
	life	But if the government do something to change it, do something to less impor, our economic will get the second life.
	give possibilities to 	But if the university does not give possibilities to women to be the student of one or another faculty, then they will not be able to start their career and, as a consequence, will have the lack of means to study without any restrictions.
	have the lack of means to study without any 	But if the university does not give possibilities to women to be the student of one or another faculty, then they will not be able to start their career and, as a consequence, will have the lack of means to study without any restrictions.
	efuse of 	But if there is not another way to save our planet people can efuse of their air travel.
	following this idea	But if universities will rescreate their study system, following this idea, might been problem.
	rescreate	But if universities will rescreate their study system, following this idea, might been problem.
	the other 	But if we believe scientists, all people are the same, and there are no problem of gender in our life, but in real life we see the other picture.
	ensure	But if you have everything for game exept your desire nobody can ensure you to play.
	real personality	But if you would like to bring up a real personality, you do not have to give up at your first steps.
	jumped	But in 2002 it jumped more than a half of amount of minutes.
	more	But in 2005 the number of overweight girls was more and it was about 22 percantage.
	percantage	But in 2005 the number of overweight girls was more and it was about 22 percantage.
	number	But in 2005 the number of sport people increased 77 and 87 percentage.
	percentage	But in 2005 the number of sport people increased 77 and 87 percentage.
	sport people 	But in 2005 the number of sport people increased 77 and 87 percentage.
	number	But in 2005, the number of boys became 25 percent and girls' was just over 20, while more and more children became interested in doing sports (girls - 77 per cent, boys - 87 per cent).
	point	But in 2010, it had a surge and reached its peak in 2011 at the point of approximately 180 $ bn.
	reduce	But in 2012 it reduce almost in a half.
Synonyms	amount	But in 2012 the amount decreased rapidly: 4,8 millions of girls and 5,1 millions of boys.
Synonyms	amount	But in 2012 the amount of non-educated children essentially decreased and there was almost the same number of boys (5,1) and girls (4,8).
	moved	But in 2012 the situation changed and the rest of world was moved by South Asia as it was mentioned before.
Tense semantics	have	But in 2014 unemployment in Latin America was higher then Worldwide level, and the next year this region have approximately the same per cent.
	Worldwide	But in 2014 unemployment in Latin America was higher then Worldwide level, and the next year this region have approximately the same per cent.
Copying expression	2026 year 	But in 2026 year the level will sharply increase to 25%.
	consist	But in 2050 situation will change, in Yemen a part of workers increases more than 10%, respectively 57,3%, while Italian employes will consist only 46,2% at whole.
	part	But in 2050 situation will change, in Yemen a part of workers increases more than 10%, respectively 57,3%, while Italian employes will consist only 46,2% at whole.
	work trip	But in Europe and USA people can fly every week: to see family in other city, work trip, go abroad for a weekend.
	years	But in Italy children 0 to 14 years is much less.
	fact	But in my mind such people are wrong in some fact.
	to place 	But in my opinion travel by plain is the most convenient way becouse firstly, people can go to place they need by less time than by train.
	man's 	But In my opinion, there are a lot of only man's professions today, and it is not necessary for women try to work in them.
	only	But In my opinion, there are a lot of only man's professions today, and it is not necessary for women try to work in them.
	marine disaster 	But in our world there are a lot of people who suffer from marine disaster or who can not afford tickets.
	else	But in Russia the situation is else.
	else	But in Russia the situation is else.
	researching	But in Sweden the constant growth continued and in the end of the researching period there were more people aged 65 and over than in the USA.
Tense semantics	have	But in the all region we see gender unequal; in 2000 boys have education often then girls on 15 millions.
	then	But in the all region we see gender unequal; in 2000 boys have education often then girls on 15 millions.
	decreasing	But in the end of 2012 there was decreasing same children to 14,2 millions and 18,2 millions respectively in 2012.
	percent	But in the Middle East percent of people without job dropped for 1,4%.
	on a decision	But in the other hand, everyone have a right on a decision.
	of the year 	But in the same time the percentage of people using Facebook on the mobile phones is increased rapidly and in the beginning of the year of 2013 it reaches more than 95 millions of users.
Word form transmission	does	But in this occasion a lot of people does not do it, so the expences cannon be covered.
	instead	But instead this, people should to think about that the air travel is problem of air pollution and global warming.
	is	But instead this, people should to think about that the air travel is problem of air pollution and global warming.
	decrease of 	But is the decrease of air transport a good idea or not?
	grow up 	But it began to grow up in 2000-s and continued till the end of the period.
	trying	But it goes without saying that this trying to install a balance on a labour market can have a negative consequences.
	it happens that 	But it happens that not all the work taken seriously.
Tense semantics	have	But it is a well-recognized dinamic that girls have less opportunities for education all over the world.
	consider	But it is important to consider that this was because of many factors, one of such is migration to country.
	sharpen	But it is important to not get carried away because buildings have to be functional and sharpen for a personaal needs of people who'll live or work there.
	ever gone	But it is individually, not for ever gone.
	so	But it is not so good.
	their	But it is very important not to forget that money is not equal to happiness, it is only a tool to achieve it and their should be a balance between earning money and free time.
	their	But it is very important not to forget that money is not equal to happiness, it is only a tool to achieve it and their should be a balance between earning money and free time.
	most	But it is well-known fact that the most of flight companies ude ecological fuel for their airplanes, as a rule, cerosine.
	it	But it need some time for this, for example, we need to visit gym twice a week for 2 hour.
	plummeted	But it sharply plummeted to 4,8 millions of girls and 5,1 millions boys.
	marked	But it should be marked that the appearance of buildings is also very considerable reason to pay the attention of this issue, as it reflecs the traditions and values of the country and makes the sight more attractive.
	was rocketed 	But it was rocketed to over 45 billion of minutes in 2002.
Tense semantics	are	But it's clearly seen that one biggest unemployment rate (in N. Africa) and the smallest (in S. Asia) remain stable, while there are only one region where the unemployment rate increased, in the EU.
Tense semantics	remain	But it's clearly seen that one biggest unemployment rate (in N. Africa) and the smallest (in S. Asia) remain stable, while there are only one region where the unemployment rate increased, in the EU.
	smallest	But it's clearly seen that one biggest unemployment rate (in N. Africa) and the smallest (in S. Asia) remain stable, while there are only one region where the unemployment rate increased, in the EU.
	do	But it's personal choice to help or not, so people should be free to do that choise.
	see on 	But just see on food products.
	not one aspect 	But let's discuss not one aspect of this problem.
	other	But LinkedIn network for work show us other tendency: middle-aged adults more active than youngest adults, moreover percentage of younges and oldest categories are equial So here we have an obvious pattern and can describe Facebook as must-have network to communicate with relatives and know latest news, Instagram which only used by young people between themselves for fun.
	fiances	But local companies aren't able to compete with international ones as local businssmen lack the experience and fiances in comparison to their competitors.
	percent	But manufactured goods have a higher percent of transported by rail (25%) and by road (28%).
	many	But many of these stuff we could not get legally or find, so should we use tricks?
	is	But many people thinks that this is way is not so humanic and effective for the following reasons.
	till	But minimum temperature rises through the first two months and falls till July.
	minutes	But minutes of these calls slightly increased from 1995 to 2002.
	spend	But mobile calls and national and international calls spend more time than early.
	take away 	But music and films often exist there illegally because of hackers or web-pirates take away them from the official web-sites of musicians and film producers.
	could	But my mother could understend him thet nature is one of the most part in our life.
	understend	But my mother could understend him thet nature is one of the most part in our life.
	allow themselves 	But not all can allow themselves to buy original discs.
Tense semantics	show	But not all regions show the real huge Changes in this period.
	spoke about 	But not only they, for example, Leonardo Di Caprio spoke about this theme, when he took the nomination.
	aims	But now people start realize that it is not so crucial, also they assume that we build house for certain aims.
	realize	But now people start realize that it is not so crucial, also they assume that we build house for certain aims.
	is one of litle cost 	But Now travelling by plain is one of litle cost and if our goverment introduce lows about air travel many people can't travel.
	mixed	But nowadays the situation was changed, and houses mixed these factors.
	numbers	But numbers of people aged 60 and more years will jump to 42,3 percent.
	years	But numbers of people aged 60 and more years will jump to 42,3 percent.
Synonyms	a little 	But often people can't buy a disk, because they have a little money, and disks can crash after some times of using.
Synonyms	crash	But often people can't buy a disk, because they have a little money, and disks can crash after some times of using.
	another	But on the another hand, you can have a good family, go with your children in park every weekend, help your wife in cleaning the flat and many other things.
	another	But on the another hand, you can have a good family, go with your children in park every weekend, help your wife in cleaning the flat and many other things.
	wife	But on the another hand, you can have a good family, go with your children in park every weekend, help your wife in cleaning the flat and many other things.
	you	But on the another hand, you can have a good family, go with your children in park every weekend, help your wife in cleaning the flat and many other things.
	your	But on the another hand, you can have a good family, go with your children in park every weekend, help your wife in cleaning the flat and many other things.
	your	But on the another hand, you can have a good family, go with your children in park every weekend, help your wife in cleaning the flat and many other things.
Synonyms	from	But on the one hand, people who learn foregein language from primary school have a lot of positive fact, which they can use in their life, for example, they can read foregein books or magazines, watch foregein films.
	thought	But on the other hand a thought punishment is ban for the rest of live) can make the situation with drugs declined.
	turn	But on the other hand it can be a big problem for parents, because if they won't pay attention on child, he/she can turn into bad company, such as people, which drink alcohol, or smoke cigarettes, or more redicolous - drugs.
	contribute greatly to air pollution 	But on the other hand of course air travel has been proven to contribute greatly to air pollution become critical our goverment must to do some things.
Transliteration	jurisprudence	But on the other hand there are a lot of subjects which suit for girls and boys both: jurisprudence, economics, politics and so on in the universities.
	so on 	But on the other hand there are a lot of subjects which suit for girls and boys both: jurisprudence, economics, politics and so on in the universities.
	prime	But on the other hand we have a lot of famous people whose prime is not good.
	drawbacks	But on the other hand, air travel have several drawbacks, which can not be admitted.
	sport	But on the other hand, doing sport is not acceptable to everybody: there are some people, who have health problems but are not allowed to do physical excercises.
	works	But on the other hand, is looks not so nice in countries without big works.
	suitable	But on the other hand, other measures can be suitable too.
	downgrades	But on the other hand, there are several downgrades in that approach.
	made	But one day our math teacher made a rule: after classes we stayed at school, and someone made a presentation about his life.
	important	But one of the most important problem is bad parenting.
	more used 	But one of them (by rail) is more used for metals' transportation, whily road is more used for food transportation.
	have	But other groups - childrens and old people are still differ - in Italy the group of old people are almost a half of population, whereas childrens have only 11%, but in Yemen situation is opposite - in projections population will include only 5,7% of people aged 60 and more years.
	years	But other groups - childrens and old people are still differ - in Italy the group of old people are almost a half of population, whereas childrens have only 11%, but in Yemen situation is opposite - in projections population will include only 5,7% of people aged 60 and more years.
	can	But other people believe that it's way of improving health effective for society for people can do sport if they have more sport facilities.
	making	But other think that making equality of boys and girls an faculty is wrong.
	pains	But ow everybody uses phone, netbook every day and every hour, and they have eyes pains or headache.
	consumed	But people consumed these files just download it like any othe free information in the Internet.
	radical	But people should not be to radical in their wishes because that way often is too dangerous to realise and may lead to unexpectable results.
	unexpectable	But people should not be to radical in their wishes because that way often is too dangerous to realise and may lead to unexpectable results.
	lonely	But population need food and the lonely method to get food is buy it from other countries.
	lonely	But population need food and the lonely method to get food is buy it from other countries.
	population	But population need food and the lonely method to get food is buy it from other countries.
	girls	But proportion of boys and girls the same: The number of girls still bigger than boys.
	still	But proportion of boys and girls the same: The number of girls still bigger than boys.
	another	But punishment is not the answer, and there are another ways of solving a problem.
	years	But qvontity of people whose age is 15-59 years will increase since 46,3% from 57,3%.
	number	But since 1999 the number of local calls has slightly decreased to the number of 1995 year.
	number	But since 1999 the number of local calls has slightly decreased to the number of 1995 year.
	cause	But some of people use computer or for more for entertaining and this factor can cause to health problems, too.
	some of people 	But some of people use computer or for more for entertaining and this factor can cause to health problems, too.
	involve	But some of this technology thignt can involve health problems.
	technology thignt 	But some of this technology thignt can involve health problems.
	this	But some of this technology thignt can involve health problems.
	uncorrectable	But some people ordinary and also some artists use it in uncorrectable ways.
	the author's piece of art 	But some people think that everyone should respect the author's piece of art and to legally buy it as they buy food or clothes.
	or contribute 	But some people think that they can see bed thinks, for example pollution or contribute greatly.
Synonyms	amount	But some persons consider that the institutes should accept the equal amount of girls and boys in every faculty.
	consider	But some persons consider that the institutes should accept the equal amount of girls and boys in every faculty.
	persons	But some persons consider that the institutes should accept the equal amount of girls and boys in every faculty.
